parent_asin,title,avg_rating,review_count,camera_sentiment,camera_mentions,battery_sentiment,battery_mentions,display_sentiment,display_mentions,performance_sentiment,performance_mentions,build_sentiment,build_mentions,storage_sentiment,storage_mentions,price,rating_number,camera_sentiment_roberta,battery_sentiment_roberta,display_sentiment_roberta,performance_sentiment_roberta,build_sentiment_roberta,storage_sentiment_roberta,camera_mentions_roberta,battery_mentions_roberta,display_mentions_roberta,performance_mentions_roberta,build_mentions_roberta,storage_mentions_roberta
B096T6PF3G,"SAMSUNG Galaxy S21 Ultra G998U 5G | Fully Unlocked Android Smartphone | US Version | Pro-Grade Camera, 8K Video, 108MP High Resolution | 256GB - Phantom Black (Renewed)",3.865853659,328,0.322844911,68,0.262540773,69,0.265144456,52,0.328457223,38,0.265505512,26,0.372835158,22,460,452,0.090743139,0.036930647,0.012117003,0.059830199,0.06251265,0.024357405,67,71,58,38,40,22
B075H4L3R4,Samsung Galaxy Note 8 Verizon Wireless / GSM Unlocked 64GB - Midnight Black,4.458333333,24,0.188888889,1,0.344444444,2,0.321173882,5,0.189535534,4,0,0,0,0,369.97,56,0.040495081,0.044182373,0.047413422,0.108396878,0,0,1,2,5,3,0,0
B0B6RYRVZ2,"Samsung Galaxy A12 (A127F) 128GB Dual SIM, GSM Unlocked, (CDMA Verizon/Sprint Not Supported) Smartphone International Version (Fast Car Charger Bundle) No Warranty (Blue)",3.04,100,0.263690476,4,0.355676106,9,0.130841991,5,0.10424032,4,0.058154762,4,0.288036616,4,192.5,1024,0.011611344,0.048770579,0.022079792,-0.016690916,-0.003353073,0.032905355,4,9,4,8,8,4
B009F4XM5M,BlueAnt CMT-USEN Commute Voice Control Speakerphone with True Speech to Text - Bluetooth Car Kit - Retail Packaging - Black,3.42384106,151,0.1,1,0.17121929,35,0,0,0.189717887,11,0.203161163,29,0,0,199.99,212,0,0.002800522,0,0.032207566,0.013070878,0,0,37,0,11,14,0
B01IWXD9W2,LG G4 H815 5.5-Inch Factory Unlocked Smartphone with Genuine Leather (Leather Black) - International Stock (No Warranty),3.049751244,201,0.296788271,58,0.215053908,59,0.207501014,47,0.272270473,40,0.17751196,24,0.256501927,15,451.62,311,0.189228333,0.016506891,0.04924013,0.050996102,0.058287824,0.046533248,57,61,47,41,34,15
B09GW5GZ8S,ShiftCam ProGrip Starter Kit - DSLR Style Mobile Battery Grip - Wireless Shutter Button - Built in Powerbank - Qi Wireless Charging - Freestanding Dock - Tripod Mount - Works with Android and iPhone,3.571428571,56,0.224791366,32,0.176285663,18,0.223171551,3,0.188786611,9,0.228542719,9,0.267656841,3,149.99,357,0.25966879,0.090947944,0.034014914,-7.92E-05,0.069700235,0.009940232,32,22,3,3,13,2
B07Q48ZGR7,Nomad Base Station | Walnut Hub Edition (Includes Global Adapters),2.733333333,15,0,0,0.128130083,11,0,0,0.245238095,1,0.190868506,3,0.215,1,109.95,49,0,0.085590385,0,0.112433179,0.236122619,-0.054020311,0,12,0,3,6,1
B0716789HG,"Samsung SM-G950UZKAATT Galaxy S8 Phone, 5.8-Inch 64 GB, AT&T Locked (Midnight Black)",4.333333333,6,0,0,0.006060606,1,0.472,1,0.472,1,0,0,0,0,599.6,13,0,-0.156091605,0.16459415,0.158762933,0.232435979,0,0,1,1,1,2,0
B0B5HDX9PK,iPhone Charger - Fuel - Foldable 3-in-1 Wireless Charging Station w/ 45W Wall Charger -Portable Fast Charger For iPhone 14 Pro Max/ 13 Pro Max/ 12/ iWatch 8/7/6/5/SE (Charger Included) Airpods Pro/3/2,3.25,12,0,0,0.220709491,8,0,0,0.203611111,3,0,0,0,0,149.99,22,0,0.10497211,0,-0.030174663,0.129135684,0,0,8,0,3,2,0
B093XDPGL2,BLU G91 | 2021 | 3-Day Battery | Unlocked | US Version | US Warranty| 4/128GB | Blue,3.699186992,123,0.252150236,28,0.251632549,39,0.141895698,23,0.249602636,23,0.210827166,19,0.173639905,8,119.99,639,0.09726878,0.09778684,0.045958493,0.026108924,0.053848154,0.024756155,27,40,26,27,13,8
B0741QXVPZ,"Sony Xperia XZ F8332 64GB Deep Pink, 5.2"", Dual Sim, GSM Unlocked International Model",4.101123596,89,0.237741077,26,0.203221513,24,0.245693,17,0.290513696,27,0.243461532,19,0.247184741,10,223.88,248,0.14095276,0.114170072,0.096921962,0.156011439,0.18560782,0.069909064,25,25,17,31,25,10
B08BX7QGKF,"SAMSUNG Galaxy Note 20 Ultra 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, S Pen Included, Mobile Gaming, 6.9” Infinity-O Display Screen, Long Battery Life, US Version, Mystic Black",4.085106383,94,0.306654474,22,0.173003005,28,0.208749427,16,0.288618531,15,0.221445911,7,0.3430579,5,899.97,844,0.132151741,0.093166155,0.068472193,0.083404079,0.018521101,0.032018888,21,28,18,12,14,5
B089DNCTF5,"Xiaomi Mi Note 10 Lite Smartphone - 6.47″, 3D Curved AMOLED Display, 6 GB + 64 GB, AI Quad Camera, 5260 mAhm, Porpora (Nebula Purple)",3.947368421,19,0.144166667,1,0.26875,1,0,0,0.187638889,3,0.081944444,1,0.360972222,2,199.99,307,-0.025450232,0.051753696,0.014891249,0.014690342,0.030893259,0.079474313,1,1,1,2,3,2
B01CJ3SCJ6,SAMSUNG Galaxy S7 32GB Unlocked (Verizon Wireless) - Gold,3.468965517,145,0.278331054,10,0.11103456,31,0.105559179,12,0.186672663,14,0.184056369,6,0.14276989,4,247.99,417,0.022597176,-0.055041451,0.000610873,0.018267351,0.023520906,0.003334189,9,33,13,11,15,4
B07J2PCHW7,LG V35 ThinQ with Alexa Hands-Free – Prime Exclusive Phone – Unlocked – 64 GB – Platinum Grey,4.714285714,21,0.337625107,10,0.321652429,7,0.308928691,9,0.357896582,10,0.235554236,3,0.336799491,4,315.88,36,0.24855166,0.178737492,0.144929703,0.216409643,0.083294434,0.081771612,10,8,9,6,6,4
B01MFB5C5W,"HTC 10 unlocked smartphone 32 GB, Glacier Silver (U.S. Version)",2.916666667,12,0.263345065,4,0.216805423,5,0.199803398,4,0.315,1,0.263345065,4,0.10518648,1,199.99,20,0.153495097,0.157965445,-0.149413082,0.080575778,0.176528221,0.072118248,4,5,3,1,4,1
B00JKSUHLU,"Samsung Galaxy S5 SM-G900H Factory Unlocked Cellphone, International Version, Black",4.003322259,301,0.263252078,17,0.191880471,30,0.232096379,13,0.365676279,26,0.509794449,10,0.356576726,8,579.99,785,0.028791933,0.009184528,0.015273607,0.054718128,0.009916681,0.019651518,17,33,14,27,15,8
B0BNFX8LW3,Zhiyun Smooth 5S Gimbal Stabilizer for iPhone 14 Pro Max Plus 13 12 X Xs Xr 8 Android Smartphone Gimbal Portable 3-Axis Handheld Phone Gimbal for Video YouTube Vlogging TikTok zhi yun Smooth 5 Upgrade,4.142857143,28,0.28553755,15,0.314595444,4,0.089104076,3,0.181634538,6,0.271450252,7,0.231269841,2,169,132,0.179082302,0.086648719,0.053891611,0.137135359,0.309644009,0.028421871,15,4,6,10,15,2
B0B27WXVN6,"Zhiyun Smooth Q4 Gimbal Stabilizer for Smartphone iPhone Android Cellphone,3-Axis Phone Gimbal w/Built-in Extension Rod Selfie Stick,Megnetic Fill Light,Carrying Bag,Tripod,zhi yun Smooth Q4 Combo",4.357142857,14,0.245769009,6,0.197806653,4,0,0,0,0,0.236133968,6,0.168686869,1,119,73,0.184111129,0.143326062,0.150462541,0.231274982,0.200249743,0.047057599,5,3,3,4,7,1
B087TL681Q,"Automatic Raising Surge Protector Pop up Outlet Retractable Hidden Recessed Power Strip Power Socket 2 USB Charging Stations and 3 AC Plug with Wireless Charger for Kitchen Island, Conference Table",4.416666667,24,0,1,0.36793771,5,0,0,0.62,1,0,0,0,0,107.99,159,0.035586361,0.190748438,0,0.039747427,0.078074753,0,1,7,0,1,2,0
B0BFJCJLRS,"Anker Powerhouse 100, 97.2Wh Portable Charger with 100W AC Outlet/45W USB-C Power Delivery Port, Portable Power Bank for iPhone, Samsung Galaxy, iPad, MacBook, and More",3.360824742,97,0,0,0.170330211,77,-0.005929487,3,0.110104534,14,0.220161097,9,0.057003737,10,199.99,637,0,0.084889638,0.000552444,0.016226281,-0.014992211,0.017635729,0,79,1,8,20,10
B00TL4EUW0,OnePlus One Case - Poetic [Revolution Series] - [Heavy Duty] [Dual Layer] Complete Protection Hybrid Case with Built-in Screen Protector for OnePlus One (2015) Black,3.759259259,108,0.084166538,6,0.081288136,24,0.087206463,40,0.20282693,8,0.121404389,17,0,0,144.3,280,0.009070143,-0.082567226,-0.057611605,-0.006030641,0.09650773,0,6,26,41,4,32,0
B081T12MXW,"FeiyuTech G6 Max 3-Axis Handheld Gimbal Stabilizer (G6 Plus Upgrade Ver) for Mirrorless Camera Like Sony a7 w/Short Lens,Action Camera Gopro,Smart Phone iPhone 11 Pro Max 8,1.2Kg Payload,Splash Proof",3.448275862,58,0.142728928,31,0.097584777,10,0.29388262,2,0.264750076,6,0.214733015,19,0.255407412,3,199,791,-0.020040947,-0.01211728,0.009189595,0.057645897,0.106292094,0.016866752,29,10,2,8,25,3
B0CH6K1WX2,"Cell Booster for RV, Car Signal Booster for All U.S.Carriers AT&T T-Mobile and More, Cell Booster for Vehicle on Band 12/13/17 5G 4G LTE 3G Car Cellphone Extender for Car Truck RV Trailer FCC Approved",4.391304348,23,0.425,1,0,0,0.132680375,1,0.279166667,2,0.208714646,5,0.26125,1,145.99,75,0,0,0.000629456,0.061347993,0.000546108,0.041554198,0,0,1,2,2,1
B095JTLVC3,"HTC 3 Pack VR Vive Tracker (3.0) - with Rebuff Reality TrackBelt + 2 TrackStraps Full Body Tracking VR Bundle, Black",4.588235294,17,0,0,0.250873016,3,0,0,0.420833333,1,0.036458333,1,0,0,440.86,227,0,0.111348973,0,0.057251579,-0.003665911,0,0,3,0,1,2,0
B07L14D7F7,"Huawei Honor 8X (64GB + 4GB RAM) 6.5"" HD 4G LTE GSM Factory Unlocked Smartphone - International Version No Warranty JSN-L23 (Black)",4.300283286,353,0.343238031,71,0.344938497,85,0.323838986,58,0.284317104,67,0.359552395,52,0.244186487,16,249.99,1359,0.140088306,0.141233485,0.09807355,0.126490658,0.045586012,0.030320024,71,86,60,72,42,16
B07GCBWWPL,Samsung Galaxy Note 9 SM-N960F/DS 128GB/6GB 6.4? QHD+ sAMOLED Factory Unlocked GSM (No CDMA) - International Version (No Warranty in The USA) (Ocean Blue) - Ocean Blue,4.230769231,39,0.276858277,7,0.397583333,8,0.277880471,6,0.323334596,8,0.294570707,4,0.307837302,2,419.99,155,0.084460995,0.215939896,0.019099391,0.172482408,0.05082931,0.041493067,7,9,7,9,3,2
B00K2VFPLG,Samsung Galaxy S5 G900F 4G LTE 16GB Factory Unlocked GSM Quad-Core Android Smartphone - Copper Gold,4.022727273,44,0.866666667,1,0.163731061,6,0,0,0.235646645,4,0.866666667,1,0,0,399.99,120,0.020048554,0.055248026,0,0.021688316,0.022202946,0,1,7,0,3,1,0
B00JB6RT8K,Samsung Galaxy S5 G900FD DUOS 4G LTE 16GB Unlocked GSM Dual-SIM Quad-Core Smartphone - Retail Packaging - Black,4.288461538,52,0.502498016,6,0.263164275,9,0.302380952,1,0.328346286,3,0.293458724,4,0.231056076,3,399.99,182,0.090478705,0.115038379,0.018719488,0.035205374,0.01270285,0.018885315,5,9,1,3,3,3
B08ZT2R441,"Samsung Electronics Galaxy A32 5G, Factory Unlocked Smartphone, Android Cell Phone, Long-Lasting Battery, Expandable Storage, US Version, 64GB, Black",3.676923077,65,0.233751769,14,0.319307359,17,0.131863304,11,0.284173904,14,0.419571035,4,0.25581283,3,419,372,0.119147652,0.140133222,0.032723135,0.084255118,-0.020189269,0.031773225,14,17,13,18,4,3
B07RG7G16R,"LG V35 ThinQ (64GB, 6GB RAM) 6.0"" QHD+ FullVision, Dual Camera, 4G LTE GSM AT&T Unlocked Smartphone US Warranty (Black)",4.111111111,63,0.21428804,11,0.242260769,14,0.291031635,18,0.313654783,16,0.227143731,7,0.186784812,3,279.98,249,0.089264729,0.078089106,0.127696527,0.156023727,0.048092793,0.027722698,11,14,18,17,6,3
B097G35FTC,"TCL 20S Unlocked Android Smartphone with 6.67” Dotch FHD+ Display, 64MP Quad Rear Camera System, 128GB+4GB RAM, 5000mAh Battery with Fast Charging, Milky Way Black",3.573770492,122,0.309972657,51,0.274831601,46,0.252728383,44,0.297200248,24,0.251660694,24,0.296234331,13,139.99,596,0.212619293,0.16344247,0.159295431,0.131257864,0.122889051,0.064162066,51,47,46,26,29,13
B07QH32PCY,SAMSUNG Galaxy S9 G960U 64GB Unlocked GSM 4G LTE Phone w/ 12MP Camera - Midnight Black,3.111111111,9,0,0,0.265871955,6,-0.022192513,1,0.272615865,2,0,0,0,0,279.99,56,0,-0.192702925,-0.072287887,-0.039831551,0,0,0,6,1,1,0,0
B01EVQVWVY,AKKON - For Maxima 4Dr Sedan Projector Halogen Type Headlights Driver Left + Passenger Right Replacement,5,17,0,0,0,0,0,0,0.380317599,2,0.313333333,1,0,0,162.99,109,0,0,0,0.051298389,0.242804729,0,0,0,0,1,7,0
B099GPC2M5,Redmi Note 10s | 128GB 6GB RAM | Factory Unlocked (GSM ONLY | Not Compatible with Verizon/Sprint/Boost) | International Model (Pebble White),4,27,0,0,0.360864583,8,0.182145833,4,0.260287157,3,0.516888889,3,0.158003788,2,219.99,458,0,0.162910774,0.10952514,0.103710671,0.049030171,0.012899647,0,8,5,3,3,2
B07BHSTF9H,"Google Pixel 32GB Factory Unlocked US Version Smartphone, 5 Inch Display (Quite Black)",3.595375723,173,0.25341364,34,0.158033349,55,0.141416658,30,0.295253618,22,0.193653242,19,0.10506064,10,325.1,396,0.113751794,-0.024914839,0.002902381,0.087790822,0.028537623,0.014897248,33,56,55,23,26,10
B0BN4J5YK9,"HALO Bolt Wireless Laptop Power Bank - 44400 mWh Portable Phone Laptop Charger Car Jump Starter with AC Outlet and Car Charger, Black",3.731034483,290,0.269047619,1,0.151993004,191,0,0,0.18024634,15,0.159406566,6,-0.05813264,9,118.14,3053,0.001150012,0.029579122,0.004190635,-0.003932159,0.004307804,-0.003692974,2,197,5,10,17,9
B07KP8J8YN,"Unihertz Atom, The Smallest 4G Rugged Smartphone in The World, Android 9.0 Pie Unlocked Smart Phone with 4GB RAM and 64GB ROM (Support T-Mobile & Verizon only)",3.936046512,172,0.189071055,44,0.162754804,57,0.175468324,78,0.177415652,33,0.145397091,30,0.17787579,21,239.99,1137,0.039473009,0.05978625,0.028957584,0.05708903,0.08026102,0.054902451,44,60,79,27,57,21
B07KSFL2K5,"Samsung 32GB A6 Factory Unlocked Phone - 5.6"" - Black (U.S. Warranty)",4.08,25,0,0,0.313068182,4,0.557142857,1,0.113636364,1,0.513541667,2,0.113636364,1,182.79,93,0,0.018956795,0.036436009,0.036112946,0,0.036112946,0,4,1,1,0,1
B07MWJT358,LG G6 H871 32GB AT&T GSM Unlocked Android Phone - Astro Black (Renewed),3.789473684,76,0.145348755,10,0.196339339,13,0.108506872,13,0.176872294,5,0.533011364,5,0.01547619,1,219.99,261,0.021201675,0.050369283,-0.035875714,0.025179027,0.027970485,-0.012299336,10,15,13,5,9,1
B08P25V5NW,Greenwich Blake Leather Case for iPhone 12 Pro Max Compatible with MagSafe - Seal (Grey),1,1,0.126087912,1,0.126087912,1,0,0,0.126087912,1,0.126087912,1,0,0,183.02,2,0,-0.123395007,-0.108556125,0.84815664,-0.043489701,0,0,1,1,1,1,0
B088XZFKJ5,"Samsung Galaxy A20 32GB 6.4"" Display A205U Black Unlocked Smartphone (Renewed)",3.44,50,0.387922078,3,0.275,1,-0.022395833,4,0.203541667,2,0.183549784,2,0.13,1,109,525,0.019207157,-5.08E-05,-0.017389831,-0.007582745,0.042310378,-0.019408528,3,2,4,2,4,1
B0C85353BV,Verizon Cell Phone Signal Booster Home 5G 4G LTE Verizon Signal Booster Band 13 Cell Phone Booster Verizon Network Extender Cell Booster Cell Phone Extender Verizon Extender Antenna Repeater for Home,4.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,127,38,0,0,0,0,0,0,0,0,0,0,0,0
B0B6RYYP8P,"Moto E 2020 (32GB, 2GB) 6.2"", Snapdragon 632, Android 10, 4G LTE Factory Unlocked (GSM/CDMA) (AT&T, Verizon, T-Mobile, Metro) XT2052-1 (64GB SD Bundle, Midnight Blue)",3.5,12,0.013255772,1,0.006627886,2,-1,1,0,0,0.516666667,1,0.107142857,1,130,94,0.001199419,-0.071561005,-0.062399411,0,0.074306468,0.015440585,1,2,1,0,1,1
B09SHLFJDC,"Samsung Galaxy S21 FE 5G, Factory Unlocked, 128GB, 120Hz Display Screen, Pro Grade Camera, US Version, White - (Renewed)",4,109,0.372803913,7,0.270654404,25,0.298658074,10,0.220677315,12,0.433389439,8,-0.6,1,279.95,622,0.052458376,0.021789536,-0.007948929,0.034690527,0.091022843,-0.008680425,7,25,13,10,20,1
B08PPSRLQ5,SAMSUNG Galaxy A51 (A515F) 128GB DUOS GSM Unlocked Smartphone w/Quad Camera 48 MP + 12 MP + 5 MP + 5 MP (International Variant/US Compatible LTE) - Prism Crush Black,3.08,25,0.433719807,3,-0.049189312,4,0.489285714,2,-0.191086957,2,0,0,0.267857143,3,219.99,239,0.021386466,-0.040353926,-0.073764052,-0.104635007,-0.019189277,0.038596781,2,4,4,3,1,3
B09FQZLJK5,"Samsung Galaxy Z Flip3 5G (128GB, 8GB) 6.7"" AMOLED, Snapdragon 888, 5G VoLTE, Fully Unlocked, F711U, Lavender (Renewed)",3.775568182,352,0.210944888,27,0.183550498,78,0.112270174,69,0.211515639,22,0.233590573,20,0.30303239,14,350,2010,0.035205821,0.005666445,-0.000907908,0.023747035,0.114170851,0.010189611,25,80,73,26,57,14
B07V3TL48P,OnePlus 6T A6013 128GB Mirror Black - US Version T-Mobile GSM Unlocked Phone (Renewed),4.343434343,198,0.280419484,26,0.23251327,66,0.217512437,46,0.266046589,64,0.38539998,17,0.311595793,11,189,869,0.083291556,0.062252118,0.069295666,0.169766765,0.100362247,0.032684497,25,66,47,59,31,11
B0BTNTQFH7,"Ulefone Armor 12 5G Rugged Smartphone, 8GB+128GB, 48MP Quad Rear Camera, Waterproof Rugged Cell Phone, 6.52"" HD+, 5180mAh, 15W Wireless Charging, T-Mobile Unlocked Rugged Phone (Black)",3.805555556,36,0.237298429,11,0.214456413,12,0.095690215,8,0.159825618,8,0.297513274,8,0.095942314,5,369.99,126,0.114805019,0.130687921,0.065076508,0.135301889,0.109941695,0.021359311,11,14,9,7,7,5
B0C6ML2GJ9,"DOOGEE S100 Rugged Smartphone(2023), 20GB+256GB Dual 4G Gaming Rugged Phones Unlocked, 120Hz 6.58"" Rugged Cell Phone, 66W Fast Charge, Dual Speakers, Android 12, 108MP Camera, Night Vision, NFC, OTG",4.2,10,0.268656526,6,0.324186949,3,0.284658069,4,0.18788949,4,0.241761243,4,0.289210758,3,419.99,64,0.380193599,0.189535676,0.081293858,0.310637563,0.299173224,0.225770255,6,3,4,4,4,3
B089HNHZ17,"Samsung Galaxy Note 9, 128GB, Ocean Blue - Unlocked (Renewed)",3.840764331,314,0.259307436,18,0.209513371,85,0.216450789,60,0.271150303,35,0.221764389,17,0.235848283,11,179,2274,0.017088716,0.027308254,0.011354133,0.051154707,0.079410944,0.017306598,18,90,62,32,59,11
B09FFF2RWM,"OUKITEL 5g Unlocked Rugged Smartphone, WP15 15600mAh Large Capacity Battery Rugged Cell Phones Unlocked android11 128GB+8GB Waterproof dustproof Shockproof 48MP Triple Camera 6.5inch NFC Google-Pay",2.846153846,13,0.175250415,3,0.179683262,9,0.090626985,6,0.223933676,3,0.030568182,2,0,0,339.99,151,-0.00866933,0.239810198,-0.0346411,0.138190603,0.055620769,0,3,9,6,3,3,0
B01LXF0W5L,"Sony Xperia XZ F8332 64GB Mineral Black, 5.2"", Dual Sim, GSM Unlocked International Model, No Warranty",3.887096774,62,0.220945711,16,0.217760533,14,0.154753719,15,0.268691179,17,0.223875671,7,0.208890077,6,239.82,136,0.127104901,0.090711673,0.072719713,0.143910279,0.066866349,0.039319932,16,13,18,16,13,6
B08GXDCK9S,"Cell Phone Signal Booster for Verizon and AT&T | Up to 4,500 Sq Ft | Boost 4G LTE 5G Signal on Band 12/13/17 | 65dB Dual Band Cellular Repeater with High Gain Antennas | FCC Approved",3.866529774,487,0.210351541,12,0.162045743,24,0.122798133,6,0.214718369,53,0.207123647,51,0,0,159,1701,-0.009358571,0.01016809,0.002363865,0.028427087,0.021556524,0,13,24,3,44,45,0
B07887MTJW,"LG G6 H871 32GB GSM Unlocked (AT&T, T-Mobile) Android Phone w/Dual 13MP Camera - Ice Platinum",4.041666667,24,0.8,1,0.4125,4,0,0,0.333333333,1,0.8,1,0.8,1,217.98,107,0.03876977,0.057195932,0,0,0.039195308,0.03876977,1,4,0,0,1,1
B08HK13HGH,SAMSUNG NOTE 20 ULTRA N986U 128GB WHITE,3.828828829,555,0.261559276,97,0.214561942,152,0.182171513,136,0.263097231,80,0.220220201,35,0.307724767,24,406.99,2570,0.062714759,0.035615831,0.013849093,0.056790523,0.098744908,0.015342029,94,160,142,74,120,24
B084T4C6J9,"Samsung Galaxy S10 Lite G770F, Dual SIM LTE, International Version (No US Warranty), 128GB, Prism Blue - GSM Unlocked",4.17,100,0.365745975,24,0.311324636,21,0.23312297,22,0.336287019,22,0.300848851,12,0.30478977,14,414.99,736,0.104724999,0.098629627,0.088272054,0.16403498,0.086841607,0.066462134,24,24,23,21,15,14
B08CRY42NG,Moto G Stylus | Unlocked | Made for US by Motorola | 4/128GB | 48MP Camera | 2020 | Indigo (Renewed),3.344827586,58,0.27757303,9,0.21466251,9,0.140627875,7,0.230957635,6,0.224695962,3,0.338676859,9,169,343,0.080658781,-0.007232009,-0.024402571,0.001392861,0.026841143,0.074167442,9,10,8,8,10,9
B00LOZQYK0,LG G3 D855 32GB 4G LTE Unlocked GSM Quad-HD Android Smartphone Metallic Black,3.781954887,133,0.19910955,11,0.192231783,29,0.215204656,22,0.300905862,21,0.285347764,15,0.327069391,3,486.51,253,0.011841621,-0.036263061,0.023053458,0.068745282,-0.006271872,0.011694255,11,30,23,22,11,3
B0936DGPJ1,"Ulefone 4G Rugged Phones, Armor X7 Pro Android 12 Dual SIM, Rugged Smartphone Unlocked, IP68/69K Waterproof Smartphone, 13MP + 5MP Camera, 4GB + 32GB, NFC, OTG, Face Unlock, Finger Reader - Black",3.558139535,86,0.119229324,13,0.222486047,30,0.141913021,15,0.213998323,11,0.264811159,15,0.301210571,3,129.99,428,0.028205964,-0.009552785,-0.014963263,0.036094988,0.097850976,0.030915585,13,32,16,11,18,3
B07WSXXS3L,DJI Osmo Mobile 3 Handheld Smartphone Foldable Camera Gimbal Stabilizer - CP.OS.00000022.01,4.3125,48,0.216870225,10,0.28737013,7,0,0,0.17707672,3,0.326838889,10,0.427222222,2,129,361,0.108275133,0.083213049,0.017834612,0.030445252,0.051580373,0.033365287,8,7,1,7,10,2
B09FK5FHLN,INSEEGO M2000 5G MIFI WiFi-6 ON The GO Ultimate Hotspot for T-Mobile ONLY with Bonus Bundle Pak- Original Fashion Designed Carrying Case with mesh Pockets and Strap by Simbros,3.133333333,75,0.191410133,1,0.084603421,34,0.103185782,13,0.187879476,17,0.25375,2,0.057645555,7,139.99,10,0.002777483,-0.079680775,-0.025301131,0.024381535,0.017182758,-0.026237362,1,35,13,18,8,7
B097C3TS3Q,Unlocked Samsung A42 5G 128GB - Black - SM-A426UZABXAA (Renewed),3.714285714,56,0.269364325,2,0.231099469,8,0.182314324,7,0.37191713,7,0.210078788,5,0.5875,2,155,239,0.033070344,0.014156613,0.003665499,0.043810175,0.115817025,0.028983832,2,8,8,6,13,2
B000BBGP3O,EMINENCE KAPPA15C 15-Inch American Standard Series Speakers,5,8,0,0,0.29382716,3,0,0,0,0,0.425,1,0,0,179.99,16,0,0.166018864,0,0,0.234088067,0,0,3,0,0,2,0
B07ZL18B89,Xiaomi Redmi Note 8 Pro 128GB Hybrid Dual-SIM GSM Unlocked Phone - Dark Grey,4.278606965,201,0.357245341,32,0.320620718,39,0.209626239,24,0.28304758,35,0.321896085,20,0.168238522,14,179.99,10227,0.097126621,0.104308339,0.056602376,0.107490367,0.038747872,0.031706635,32,42,25,38,14,14
B072BD4MTC,"Samsung Galaxy S8+ Plus SM-G955N 128GB / 6GB - Korean Unlocked International Version, No Warranty in The US, GSM ONLY, NO CDMA - Midnight Black",4.5,8,0.4,1,-0.1,1,0.302272727,2,0.059722222,1,0,0,0.216666667,2,379.97,18,0.122009017,0.114668616,0.054081544,0.092722464,0,0.049505996,1,1,2,1,0,2
B07758RMKD,"Apple Iphone X, 256GB, Space Gray - Fully Unlocked (Renewed)",3.912698413,252,0.061074936,6,0.215631085,74,0.205193228,48,0.13073859,15,0.389657287,7,0.144365977,13,295,1873,-0.007384984,0.039188875,-0.018385988,-0.005398457,0.047444071,0.019380468,6,77,49,14,33,13
